Movie,Character_ID,Line_Index,Dialogue,Character
Harry Potter and the Prisoner of Azkaban,PROFESSOR LUPIN_1,860,"Don't. Move. A HAND -- slimy and scabbed -- a hand of death -- GRIPS the half-open compartment door, pushes it aside. REVEALS: a TOWERING, CLOAKED FIGURE, its face hidden beneath its black hood. CROOKSHANKS' hair rises and as she HISSES... WHOOSHHHHH. The folds of the hood TREMBLE. A CHILL, RATTLING INTAKE OF AIR is heard. The FLAMES in Lupin's hands SPUTTER. A SOUND SWELLS in Harry's ears. Eerie. Painful. The sound of a WOMAN SCREAMING. Harry's eyes roll up, eyelids fluttering. And then... a SILVERY WHITE LIGHT drifts from his mouth. The world spins off its axis and Harry falls... glasses tumbling hard to the ground... then Harry... the muscles of his jaw twitching. THUNDER CRACKS. LIGHTNING paints the ICY windows...",PROFESSOR LUPIN
Harry Potter and the Prisoner of Azkaban,WHITE._1,879,(CONTINUED),WHITE.
Harry Potter and the Prisoner of Azkaban,BLACK..._1,883,"With a DESPERATE GASP, Harry opens his eyes. Blinks. DUSK IS GONE. The windows BLACK. The floor at his spine is SHAKING GENTLY. The train moving again. His eyes shift, see a DROP OF WATER, newly unfrozen, running slowly down the window.",BLACK...
Harry Potter and the Prisoner of Azkaban,HERMIONE_12,889,"Harry? Harry, are you all right?",HERMIONE
Harry Potter and the Prisoner of Azkaban,HARRY_43,894,Thanks.,HARRY
Harry Potter and the Prisoner of Azkaban,PROFESSOR LUPIN_2,900,Chocolate. Eat. It'll help.,PROFESSOR LUPIN
Harry Potter and the Prisoner of Azkaban,HARRY_44,902,What was that -- that thing?,HARRY
Harry Potter and the Prisoner of Azkaban,PROFESSOR LUPIN_3,904,A Dementor. One of the guards of Azkaban. It's gone now.,PROFESSOR LUPIN
Harry Potter and the Prisoner of Azkaban,HERMIONE_13,908,"It was searching the train, Harry. For Sirius Black.",HERMIONE
Harry Potter and the Prisoner of Azkaban,PROFESSOR LUPIN_4,911,"I need to have a word with the driver. Excuse me. (the chocolate) Eat. It'll help. As he leaves, Harry turns to Ron and Hermione.",PROFESSOR LUPIN
Harry Potter and the Prisoner of Azkaban,HARRY_45,917,What happened to me? (CONTINUED),HARRY
Harry Potter and the Prisoner of Azkaban,RON_15,922,"Well, you sort of went... rigid. We thought maybe you were having a fit or something.",RON
Harry Potter and the Prisoner of Azkaban,HARRY_46,926,And did either of you? You know... pass out?,HARRY
Harry Potter and the Prisoner of Azkaban,RON_16,929,No. I felt... weird. Like I'd never be cheerful again. But... no.,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_14,934,I was trembling. Cold. But then... Professor Lupin made it go away...,HERMIONE
Harry Potter and the Prisoner of Azkaban,HARRY_47,938,But someone was screaming. A woman.,HARRY
Harry Potter and the Prisoner of Azkaban,HERMIONE_15,942,"No one was screaming, Harry.",HERMIONE
Harry Potter and the Prisoner of Azkaban,DUMBLEDORE_1,971,"Welcome! Welcome to another year at Hogwarts! I have a few things to say, before we become befuddled by our excellent feast. I myself am particularly looking forward to the flaming kiwi cups, which, while somewhat treacherous for those of us with facial hair... McGONAGALL clears her throat.",DUMBLEDORE
Harry Potter and the Prisoner of Azkaban,DUMBLEDORE_2,981,"Mm. Yes. First, I'm pleased to welcome Professor R.J. Lupin, who has kindly consented to fill the post of Defense Against the Dark Arts. Good luck to you, Professor. Amid SCATTERED APPLAUSE, Harry, Ron, Hermione CLAP",DUMBLEDORE
Harry Potter and the Prisoner of Azkaban,HERMIONE_16,990,"Of course! That's why he knew to give you the chocolate, Harry.",HERMIONE
Harry Potter and the Prisoner of Azkaban,DUMBLEDORE_3,993,"As some of you may know, Professor Kettleburn, our Care of Magical Creatures teacher for many years, has decided to retire in order to spend more time with his remaining limbs. Fortunately, I'm delighted to announce that his place will be filled by none other than our own Rubeus Hagrid! (CONTINUED)",DUMBLEDORE
Harry Potter and the Prisoner of Azkaban,DUMBLEDORE_4,1010,"(turning grave) Finally, on a more disquieting note, Hogwarts -- at the request of the Ministry of Magic -- will, until further notice, play host to the Dementors of Azkaban. A MURMUR of apprehension fills the hall. At the Slytherin table, DRACO MALFOY, flanked by the ever- present CRABBE and GOYLE, catches Harry's eye, feigns a dead faint.",DUMBLEDORE
Harry Potter and the Prisoner of Azkaban,DUMBLEDORE_5,1021,"The Dementors will be stationed at the entrances to the grounds. While they are under strict orders not to enter the castle itself, you will on occasion see them as you go about your daily activities. Under no circumstances are you to approach them. It is not in the nature of a Dementor to be forgiving.",DUMBLEDORE
Harry Potter and the Prisoner of Azkaban,HARRY_48,1036,Fortuna Major.,HARRY
Harry Potter and the Prisoner of Azkaban,RON_17,1048,"Good to be home, eh, Harry?",RON
Harry Potter and the Prisoner of Azkaban,HARRY_49,1058,"Yeah... As his breath CLOUDS THE GLASS, we gradually...",HARRY
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_1,1082,"Welcome, my children. In this room, you shall explore the mysterious art of Divination. In this room, you shall discover if you possess... A crimson scrim FLUTTERS and SYBIL TRELAWNEY, Divination Professor, glides dramatically INTO VIEW, eyes huge and bug-like behind enormous glasses.",PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_2,1091,... the Sight. Hello. I am,PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,HERMIONE_17,1100,(under her breath) What rubbish.,HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_18,1104,Where'd you come from?,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_18,1106,Me? I've been here all along.,HERMIONE
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_3,1108,"(spinning on Neville) You, boy! Is your grandmother well?",PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,NEVILLE_2,1112,I... I think so.,NEVILLE
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_4,1114,"I wouldn't be so sure of that. (continuing) The first term will be devoted to the reading of tea leaves. If all goes well, we will proceed to palmistry, fire omens, and finally... the crystal ball. (eyeing Parvati) By the way, dear, beware a red- haired man. (CONTINUED)",PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_5,1129,"Unfortunately, classes will be disrupted in February by a nasty bout of flu. I myself will lose my voice. And in late spring, one of our number will... leave us forever. As the class exchanges uneasy glances, Trelawney smiles brightly.",PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_6,1138,Well then. Shall we?,PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,TEACUP - DETAIL - LATER_1,1141,"Inside, a CLOUD of TEA LEAVES mutates oddly. Harry, sitting opposite Ron now, frowns at the leaves, consults the SYMBOLS in the textbook (Unfogging the Future) at his elbow. Trelawney walks amongst them, robes flowing.",TEACUP - DETAIL - LATER
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_7,1146,"Broaden your minds, my dears. And allow your eyes to see... beyond. Trelawney takes Lavender Brown's cup, peers inside.",PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_8,1150,"A five-leaf clover... You can expect to wake with a horrible rash tomorrow morning, dear. (then, casually) Mr. Longbottom, after you've broken your first cup... CA-CHINK! Neville fumbles the cup in his hands and the brittle CRASH of CHINA is heard.",PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_9,1159,"... would you be so kind as to select one of the blue ones? I'm rather partial to the pink. (pausing by Ron) What do you see in Mr. Potter's cup, Mr. Weasley? (CONTINUED)",PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,RON_19,1169,"Well. He's got a wonky sort of cross -- that's trials and suffering. But this lot here could be the sun -- that's great happiness. So... he's going to suffer but be very happy about it. Professor Trelawney takes the cup, peers inside, and",RON
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_10,1178,Ahhh!,PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,PARVATI_1,1180,"What is it, Professor? Trelawney regards Harry with a mixture of pity and fear.",PARVATI
Harry Potter and the Prisoner of Azkaban,PROFESSOR TRELAWNEY_11,1183,My dear boy... You have the Grim.,PROFESSOR TRELAWNEY
Harry Potter and the Prisoner of Azkaban,SEAMUS_1,1185,The Grin? What's the Grin?,SEAMUS
Harry Potter and the Prisoner of Azkaban,PARVATI_2,1187,"Not the grin, you idiot. The Grim.",PARVATI
Harry Potter and the Prisoner of Azkaban,DEAN THOMAS_1,1189,"But what does it mean, Professor?",DEAN THOMAS
Harry Potter and the Prisoner of Azkaban,LAVENDER_1,1191,"'The Grim...' All turn, see Lavender bent over her textbook.",LAVENDER
Harry Potter and the Prisoner of Azkaban,LAVENDER_2,1194,"'Taking the form of a giant spectral dog, it is among the darkest omens in our world. It is an omen... of death.'",LAVENDER
Harry Potter and the Prisoner of Azkaban,HERMIONE_19,1208,"Death omens. Honestly. If you ask me, Divination's a very wooly discipline. Now Ancient Runes. That's a fascinating subject.",HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_20,1213,Ancient Runes? Exactly how many classes are you taking this term?,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_20,1216,A fair few.,HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_21,1218,Hang on. Ancient Runes is the same time as Divination. You'd have to be in two classes at once.,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_21,1222,Don't be silly. How could anyone be in two classes at once? (mimicking Trelawney) Broaden your minds...,HERMIONE
Harry Potter and the Prisoner of Azkaban,HAGRID_1,1231,"C'mon now, get a move on! Got a real treat for yeh. Great lesson comin' up. Follow me.",HAGRID
Harry Potter and the Prisoner of Azkaban,HAGRID_2,1240,"Gather 'round. Find yerself a spot. That's it. Now, firs' thing yeh'll want ter do is open yer books --",HAGRID
Harry Potter and the Prisoner of Azkaban,DRACO_1,1244,And exactly how do we do that? (CONTINUED),DRACO
Harry Potter and the Prisoner of Azkaban,HAGRID_3,1252,Crikey. Didn' yeh know? All yeh've got ter do is stroke 'em. Look --,HAGRID
Harry Potter and the Prisoner of Azkaban,HAGRID_4,1260,"Righ' then. So... so... yeh've got yer books, an' now yeh need the Magical Creatures. Right. So... I'll... I'll go an' get 'em.",HAGRID
Harry Potter and the Prisoner of Azkaban,DRACO_2,1267,"God, this place is going to the dogs. Wait until my father hears Dumbledore's got this oaf teaching classes.",DRACO
Harry Potter and the Prisoner of Azkaban,HARRY_50,1272,"Listen, you stupid prat -- Eyes WIDENING in fear, Malfoy steps back, points.",HARRY
Harry Potter and the Prisoner of Azkaban,DRACO_3,1275,"Potter, there's a Dementor behind you.",DRACO
Harry Potter and the Prisoner of Azkaban,HAGRID_5,1286,"Gee up, there! (grinning) Beau'iful, isn' he? (CONTINUED)",HAGRID
Harry Potter and the Prisoner of Azkaban,RON_22,1296,Hagrid. Exactly what is that?,RON
Harry Potter and the Prisoner of Azkaban,HAGRID_6,1298,"A Hippogriff, o' course. Now, firs' thing yeh gotta know is they're proud. Easily offended, Hippogriffs are. Don't never insult one, 'cause it migh' be the las' thing yeh do. Right then -- who wants ter come an' say hello? The entire class STEPS BACK, leaving Harry in front.",HAGRID
Harry Potter and the Prisoner of Azkaban,HAGRID_7,1308,"Good man, Harry!",HAGRID
Harry Potter and the Prisoner of Azkaban,HAGRID_8,1311,"Tha's it. Easy now... stop! This here's Buckbeak, Harry. Yeh want ter let 'im make the firs' move. It's polite, see? Jus' take step forward, give 'im a bow, and if Buckbeak bows back, yeh're allowed ter touch him. Ready? Unsure, Harry nods anyway. Steps forward. And... bows. Buckbeak's head cocks, eagle eyes studying Harry cannily.",HAGRID
Harry Potter and the Prisoner of Azkaban,HAGRID_9,1322,"Back off, Harry! Back off!",HAGRID
Harry Potter and the Prisoner of Azkaban,HAGRID_10,1326,"Well done, Harry! Go on. Give 'im a pat. Tentatively, Harry reaches out, lays his hand on Buckbeak's fierce beak. The class CLAPS. Harry smiles. (CONTINUED)",HAGRID
Harry Potter and the Prisoner of Azkaban,HAGRID_11,1335,Look at that! I reckon he migh' let yeh ride 'im!,HAGRID
Harry Potter and the Prisoner of Azkaban,HARRY_51,1338,(smile drooping) Excuse me?,HARRY
Harry Potter and the Prisoner of Azkaban,HAGRID_12,1341,We'll jus' set yeh behind the wing joint. Mind yeh don' pull any feathers out. He won' like that.,HAGRID
Harry Potter and the Prisoner of Azkaban,HAGRID_13,1349,"Off yeh go! As Buckbeak GALLOPS FORWARD, Harry slides scarily back, giant WINGS unfold, huge and powerful, and -- WHOOSH! -- they SOAR into the air. Rising higher. And higher. And higher. Gradually, Harry loosens his hold on Buckbeak's neck. Losing himself in the joy of flying. Smiling at the sight of his and Buckbeak's SHADOW racing across the grass below. Circling over the Whomping Willow, past Hogwarts castle, and then SWOOPING, with heart-stopping speed, over the Black Lake, Buckbeak's talons tickling the smooth glass of the water, summoning the GIANT SQUID to the surface briefly. Hagrid WHISTLES then, and Buckbeak wheels, beating his way back to the paddock, galloping to a halt. As Harry slides off, the class CHEERS -- all except Draco, who narrows his eyes maliciously.",HAGRID
Harry Potter and the Prisoner of Azkaban,HAGRID_14,1367,"Good work, Harry! (under his breath) How'm I doin' me firs' day?",HAGRID
Harry Potter and the Prisoner of Azkaban,HARRY_52,1371,Brilliant... Professor.,HARRY
Harry Potter and the Prisoner of Azkaban,DRACO_4,1378,"Give me a go at that thing. If Potter can do it, it must be easy. You're not dangerous at all, are you, you great ugly brute --",DRACO
Harry Potter and the Prisoner of Azkaban,HAGRID_15,1384,"Malfoy! No! In a flash, Buckbeak's steely talons SLASH DOWN. Malfoy freezes. Looks down at the BLOOD BLOSSOMING on his robes. SHRIEKS. Instantly, Harry dashes forward. Buckbeak WHIPS AROUND, raises its talons and -- seeing",HAGRID
Harry Potter and the Prisoner of Azkaban,DRACO_5,1392,It's killed me! It's killed me!,DRACO
Harry Potter and the Prisoner of Azkaban,HAGRID_16,1395,Calm yerself! Yer fine... jus' a scratch...,HAGRID
Harry Potter and the Prisoner of Azkaban,HERMIONE_22,1400,"Hagrid. He's got to be taken to a hospital. I'll go with you, if you like --",HERMIONE
Harry Potter and the Prisoner of Azkaban,HAGRID_17,1404,"No. I'm the teacher. You all... you all just... Class dismissed! And with that, Hagrid -- looking shaken -- swoops up Malfoy, flops him over his shoulder, and lumbers toward the castle.",HAGRID
Harry Potter and the Prisoner of Azkaban,PANSY_1,1415,"Does it hurt terribly, Draco? (CONTINUED)",PANSY
Harry Potter and the Prisoner of Azkaban,DRACO_6,1420,"(a tad theatrical) It comes and goes. Still... I consider myself lucky. According to Madam Pomfrey, another minute or two... and I could've lost the arm. Harry, Ron and Hermione watch from the Gryffindor table.",DRACO
Harry Potter and the Prisoner of Azkaban,RON_23,1428,"The little git. He's really laying it on thick, isn't he?",RON
Harry Potter and the Prisoner of Azkaban,HARRY_53,1431,At least Hagrid didn't get sacked.,HARRY
Harry Potter and the Prisoner of Azkaban,HERMIONE_23,1433,Yes. But I hear Draco's father's furious. I don't think we've heard the end of this...,HERMIONE
Harry Potter and the Prisoner of Azkaban,SEAMUS_2,1437,He's been sighted!,SEAMUS
Harry Potter and the Prisoner of Azkaban,RON_24,1441,Who? But the PHOTOGRAPH on the Prophet's front page provides a chilling answer: Sirius Black. Hermione reads over the shoulders of others. WHISPERS half to herself:,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_24,1446,Achintee? That's not far from here...,HERMIONE
Harry Potter and the Prisoner of Azkaban,NEVILLE_3,1449,"You don't think he'd come to Hogwarts, do you?",NEVILLE
Harry Potter and the Prisoner of Azkaban,LAVENDER_3,1452,With the Dementors at every entrance?,LAVENDER
Harry Potter and the Prisoner of Azkaban,LAVENDAR_1,1455,"Dementors? He's already slipped by them once, hasn't he? Who's to say he can't do it again? (CONTINUED)",LAVENDAR
Harry Potter and the Prisoner of Azkaban,BEM_1,1465,That's right. Black could be anywhere. It's like trying to catch smoke. Like trying to catch smoke with your bare hands.,BEM
Harry Potter and the Prisoner of Azkaban,PROFESSOR LUPIN_5,1481,"Intriguing, yes? Would anyone like to venture a guess as to what's inside?",PROFESSOR LUPIN
Harry Potter and the Prisoner of Azkaban,SEAMUS_3,1485,"(in a hushed voice) That's a Boggart, that is.",SEAMUS
Harry Potter and the Prisoner of Azkaban,PROFESSOR LUPIN_6,1488,"Very good, Mr. Finnigan. Can anyone tell us what a Boggart looks like?",PROFESSOR LUPIN
Harry Potter and the Prisoner of Azkaban,HERMIONE_25,1492,No one knows.,HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_25,1495,When'd she get here? (CONTINUED),RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_26,1500,Boggarts are shape-shifters.,HERMIONE
